"id","change","crypto_candle_id","crypto_traded","currency_quoted","date","lower","metric_value","object_type","period_interval","simulation_id","update_timestamp","upper"
40704,25.6222638059,9149.0,"BTC","USD","2014-12-16 00:00:00+00:00",26.7079944357,823.2743130389,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.382325+00:00",1711.8019293623
40705,2.6630491023,9150.0,"BTC","USD","2014-12-17 00:00:00+00:00",2.4671968338,825.9373621412,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.387618+00:00",1595.9400531374
40706,0.8824896774,9151.0,"BTC","USD","2014-12-18 00:00:00+00:00",-94.5825643204,826.8198518185,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.393650+00:00",1605.6586634899
40707,-19.2102723841,9152.0,"BTC","USD","2014-12-19 00:00:00+00:00",-1.9239357187,807.6095794344,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.399476+00:00",1637.7914837198
40708,-22.4431853177,9153.0,"BTC","USD","2014-12-20 00:00:00+00:00",-83.5879506522,785.1663941167,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.406404+00:00",1616.1428576932
40709,-37.6889071935,9154.0,"BTC","USD","2014-12-21 00:00:00+00:00",-73.9932387034,747.4774869232,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.412530+00:00",1563.2759826651
40710,-10.5303464358,9155.0,"BTC","USD","2014-12-22 00:00:00+00:00",-123.0294717454,736.9471404874,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.417233+00:00",1525.0364032618
40711,-0.6375828665,9156.0,"BTC","USD","2014-12-23 00:00:00+00:00",-106.0202615432,736.3095576210,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.422970+00:00",1577.7378983505
40712,-8.7514582973,9157.0,"BTC","USD","2014-12-24 00:00:00+00:00",-158.6137385164,727.5580993237,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.428296+00:00",1555.2256549426
40713,2.6218894137,9158.0,"BTC","USD","2014-12-25 00:00:00+00:00",-163.7093555887,730.1799887374,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.433637+00:00",1576.7295046388
40714,-4.7853314475,9159.0,"BTC","USD","2014-12-26 00:00:00+00:00",-111.2868054765,725.3946572899,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.439413+00:00",1532.0408577295
40715,1.1124713081,9160.0,"BTC","USD","2014-12-27 00:00:00+00:00",-105.7494651816,726.5071285980,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.444467+00:00",1537.4978967375
40716,-13.8403341293,9161.0,"BTC","USD","2014-12-28 00:00:00+00:00",-102.0303597130,712.6667944687,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.449579+00:00",1487.6172724974
40717,3.2948474966,9162.0,"BTC","USD","2014-12-29 00:00:00+00:00",-115.1908229233,715.9616419653,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.454544+00:00",1553.4881588492
40718,-1.3529023687,9163.0,"BTC","USD","2014-12-30 00:00:00+00:00",-91.8322932746,714.6087395966,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.459737+00:00",1574.1996412212
40719,-18.8275464422,9164.0,"BTC","USD","2014-12-31 00:00:00+00:00",-176.5517216066,695.7811931544,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.466143+00:00",1542.7900677946
40720,-5.8835895352,9165.0,"BTC","USD","2015-01-01 00:00:00+00:00",-170.9101029672,689.8976036193,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.471216+00:00",1539.7042932560
40721,-4.1347761665,9166.0,"BTC","USD","2015-01-02 00:00:00+00:00",-140.0481520199,685.7628274528,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.476297+00:00",1527.6783792855
40722,8.7191943733,9167.0,"BTC","USD","2015-01-03 00:00:00+00:00",-116.5385281694,694.4820218261,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.481728+00:00",1570.5061239742
40723,-9.2419567873,9168.0,"BTC","USD","2015-01-04 00:00:00+00:00",-176.3832090510,685.2400650388,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.486717+00:00",1510.6826353080
40724,-4.0661030085,9169.0,"BTC","USD","2015-01-05 00:00:00+00:00",-174.6424336230,681.1739620303,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.492433+00:00",1512.5509601547
40725,-20.8371224517,9170.0,"BTC","USD","2015-01-06 00:00:00+00:00",-149.3566780926,660.3368395786,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.497906+00:00",1474.4833949222
40726,-41.7516136651,9171.0,"BTC","USD","2015-01-07 00:00:00+00:00",-249.5221361484,618.5852259136,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.503480+00:00",1487.5708505713
40727,-21.9363537630,9172.0,"BTC","USD","2015-01-08 00:00:00+00:00",-250.9527512360,596.6488721505,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.509561+00:00",1437.3070521425
40728,-8.9661230619,9173.0,"BTC","USD","2015-01-09 00:00:00+00:00",-259.2272087466,587.6827490887,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.516840+00:00",1399.1921647476
40729,12.2360396478,9174.0,"BTC","USD","2015-01-10 00:00:00+00:00",-170.0590196736,599.9187887365,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.524145+00:00",1452.1293484269
40730,-2.1920589117,9175.0,"BTC","USD","2015-01-11 00:00:00+00:00",-259.0118340863,597.7267298248,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.533012+00:00",1475.5195226708
40731,5.4581926106,9176.0,"BTC","USD","2015-01-12 00:00:00+00:00",-227.0245859920,603.1849224354,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.541247+00:00",1447.5754754812
40732,-6.2172762709,9177.0,"BTC","USD","2015-01-13 00:00:00+00:00",-259.1273678959,596.9676461646,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.546664+00:00",1430.5667505838
40733,-21.6047120484,9178.0,"BTC","USD","2015-01-14 00:00:00+00:00",-265.1232849854,575.3629341162,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.554459+00:00",1415.8483480394
40734,-3.4278769358,9179.0,"BTC","USD","2015-01-15 00:00:00+00:00",-222.2236747642,571.9350571804,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.560144+00:00",1429.8845288543
40735,-5.4304071297,9180.0,"BTC","USD","2015-01-16 00:00:00+00:00",-269.1112042023,566.5046500507,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.565989+00:00",1484.7689592652
40736,-10.3781094518,9181.0,"BTC","USD","2015-01-17 00:00:00+00:00",-252.6338323745,556.1265405989,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.571337+00:00",1329.4371823038
40737,-51.4336511762,9182.0,"BTC","USD","2015-01-18 00:00:00+00:00",-334.9836354209,504.6928894227,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.576717+00:00",1331.7720508559
40738,-58.7975650766,9183.0,"BTC","USD","2015-01-19 00:00:00+00:00",-349.7802445823,445.8953243461,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.582013+00:00",1289.0664999563
40739,-68.7997090339,9184.0,"BTC","USD","2015-01-20 00:00:00+00:00",-471.7081328637,377.0956153122,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.587410+00:00",1231.2401769830
40740,-70.2424024923,9185.0,"BTC","USD","2015-01-21 00:00:00+00:00",-509.3256410822,306.8532128199,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.592683+00:00",1076.3827277461
40741,-34.6856163669,9186.0,"BTC","USD","2015-01-22 00:00:00+00:00",-583.8373727989,272.1675964530,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.598219+00:00",1112.3501463162
40742,-21.7425658952,9187.0,"BTC","USD","2015-01-23 00:00:00+00:00",-572.7335077837,250.4250305579,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.604554+00:00",1100.5730513918
40743,-14.2078047361,9188.0,"BTC","USD","2015-01-24 00:00:00+00:00",-632.2174714236,236.2172258218,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.610441+00:00",1006.0987794850
40744,-42.9538236088,9189.0,"BTC","USD","2015-01-25 00:00:00+00:00",-644.5414368226,193.2634022130,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.615992+00:00",1039.4455804428
40745,-38.9178437571,9190.0,"BTC","USD","2015-01-26 00:00:00+00:00",-730.6249911619,154.3455584559,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.621398+00:00",1014.6703286740
40746,-43.2094393290,9191.0,"BTC","USD","2015-01-27 00:00:00+00:00",-714.3466704655,111.1361191269,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.627609+00:00",1004.1061242533
40747,-48.7474117204,9192.0,"BTC","USD","2015-01-28 00:00:00+00:00",-838.7369464877,62.3887074065,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.632459+00:00",879.6855263762
40748,-24.9720715363,9193.0,"BTC","USD","2015-01-29 00:00:00+00:00",-795.2060710402,37.4166358702,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.640204+00:00",878.4013003728
40749,-22.9328034547,9194.0,"BTC","USD","2015-01-30 00:00:00+00:00",-809.6750968797,14.4838324155,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.646111+00:00",893.5137811163
40750,-16.7518413265,9195.0,"BTC","USD","2015-01-31 00:00:00+00:00",-825.9513790212,-2.2680089110,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.651814+00:00",838.0311987095
40751,-35.9599368742,9196.0,"BTC","USD","2015-02-01 00:00:00+00:00",-808.4873149396,-38.2279457852,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.657414+00:00",774.7729713764
40752,-18.9749236962,9197.0,"BTC","USD","2015-02-02 00:00:00+00:00",-903.6349914816,-57.2028694814,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.663254+00:00",781.9405749581
40753,-16.9283594452,9198.0,"BTC","USD","2015-02-03 00:00:00+00:00",-878.7230088470,-74.1312289267,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.669277+00:00",799.7959431287
40754,-26.6583533573,9199.0,"BTC","USD","2015-02-04 00:00:00+00:00",-1011.3914780841,-100.7895822840,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.674692+00:00",772.5043610468
40755,-4.9082763244,9200.0,"BTC","USD","2015-02-05 00:00:00+00:00",-961.8478086697,-105.6978586084,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.680181+00:00",709.5511212719
40756,-7.4082401466,9201.0,"BTC","USD","2015-02-06 00:00:00+00:00",-937.4118139582,-113.1060987550,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.685292+00:00",737.0111449432
40757,4.6473767826,9202.0,"BTC","USD","2015-02-07 00:00:00+00:00",-869.2072608802,-108.4587219724,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.691550+00:00",727.1487683446
40758,-1.0418137991,9203.0,"BTC","USD","2015-02-08 00:00:00+00:00",-928.6531347790,-109.5005357715,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.697462+00:00",728.8467608431
40759,29.3938255349,9204.0,"BTC","USD","2015-02-09 00:00:00+00:00",-893.7254237005,-80.1067102366,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.703097+00:00",786.2141493991
40760,39.5921475000,9205.0,"BTC","USD","2015-02-10 00:00:00+00:00",-862.4616757217,-40.5145627365,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.708538+00:00",720.0455804143
40761,33.9405028034,9206.0,"BTC","USD","2015-02-11 00:00:00+00:00",-875.3084564048,-6.5740599332,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.714819+00:00",856.0783798995
40762,52.9751110935,9207.0,"BTC","USD","2015-02-12 00:00:00+00:00",-796.7920468700,46.4010511604,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.719988+00:00",906.9275500894
40763,56.5698749115,9208.0,"BTC","USD","2015-02-13 00:00:00+00:00",-708.9305091831,102.9709260719,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.725306+00:00",942.7236369662
40764,70.7822601317,9209.0,"BTC","USD","2015-02-14 00:00:00+00:00",-660.4462172715,173.7531862036,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.730517+00:00",1017.4855189081
40765,55.3453782161,9210.0,"BTC","USD","2015-02-15 00:00:00+00:00",-638.4468378354,229.0985644196,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.738055+00:00",1106.6114161120
40766,61.5587225680,9211.0,"BTC","USD","2015-02-16 00:00:00+00:00",-517.9526070551,290.6572869876,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.743893+00:00",1165.6177483657
40767,40.0148112020,9212.0,"BTC","USD","2015-02-17 00:00:00+00:00",-494.2872004321,330.6720981896,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.749464+00:00",1182.2775449710
40768,7.7009057292,9213.0,"BTC","USD","2015-02-18 00:00:00+00:00",-475.4081458419,338.3730039188,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.754814+00:00",1178.4320328805
40769,14.6052328380,9214.0,"BTC","USD","2015-02-19 00:00:00+00:00",-460.6455103537,352.9782367568,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.760088+00:00",1216.7268334641
40770,20.7980237696,9215.0,"BTC","USD","2015-02-20 00:00:00+00:00",-518.7434846446,373.7762605265,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.767037+00:00",1160.5007100057
40771,44.8594961306,9216.0,"BTC","USD","2015-02-21 00:00:00+00:00",-410.2234311603,418.6357566571,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.772224+00:00",1350.9072761615
40772,38.5255674736,9217.0,"BTC","USD","2015-02-22 00:00:00+00:00",-326.7253231829,457.1613241307,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.777301+00:00",1284.1199631578
40773,50.3691484999,9218.0,"BTC","USD","2015-02-23 00:00:00+00:00",-363.7911771181,507.5304726305,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.782723+00:00",1397.7504861679
40774,32.9810599563,9219.0,"BTC","USD","2015-02-24 00:00:00+00:00",-289.3248905525,540.5115325869,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.789054+00:00",1359.1769735768
40775,4.7975015773,9220.0,"BTC","USD","2015-02-25 00:00:00+00:00",-291.1122865451,545.3090341642,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.794393+00:00",1354.6794623844
40776,12.9336718452,9221.0,"BTC","USD","2015-02-26 00:00:00+00:00",-279.6656241263,558.2427060093,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.799675+00:00",1460.7459712213
40777,12.3722218152,9222.0,"BTC","USD","2015-02-27 00:00:00+00:00",-306.4882432722,570.6149278245,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.805068+00:00",1385.1055937888
40778,20.3871242241,9223.0,"BTC","USD","2015-02-28 00:00:00+00:00",-234.0218867072,591.0020520486,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.810599+00:00",1419.4926953980
40779,-5.3419057491,9224.0,"BTC","USD","2015-03-01 00:00:00+00:00",-280.5711381140,585.6601462996,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.815720+00:00",1392.6885137962
40780,-6.4317778874,9225.0,"BTC","USD","2015-03-02 00:00:00+00:00",-275.9633647583,579.2283684122,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.821662+00:00",1391.0012365687
40781,-24.4609426406,9226.0,"BTC","USD","2015-03-03 00:00:00+00:00",-341.6011012836,554.7674257716,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.827277+00:00",1430.9451051195
40782,-44.2962021899,9227.0,"BTC","USD","2015-03-04 00:00:00+00:00",-362.8870322876,510.4712235817,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.832565+00:00",1344.7287975149
40783,-28.6018045123,9228.0,"BTC","USD","2015-03-05 00:00:00+00:00",-355.1609668701,481.8694190694,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.837617+00:00",1323.9507288352
40784,-30.1909646274,9229.0,"BTC","USD","2015-03-06 00:00:00+00:00",-360.2042542681,451.6784544420,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.842452+00:00",1328.0301619739
40785,-30.8434208657,9230.0,"BTC","USD","2015-03-07 00:00:00+00:00",-478.7860656614,420.8350335763,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.847805+00:00",1188.3695588923
40786,-64.1936757599,9231.0,"BTC","USD","2015-03-08 00:00:00+00:00",-491.2141603567,356.6413578164,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.853332+00:00",1221.3783413293
40787,-63.1436318935,9232.0,"BTC","USD","2015-03-09 00:00:00+00:00",-511.8869753861,293.4977259228,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.858655+00:00",1163.2123778532
40788,-67.8037251249,9233.0,"BTC","USD","2015-03-10 00:00:00+00:00",-629.5597914124,225.6940007979,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.863917+00:00",1007.8393296014
40789,-69.1843996285,9234.0,"BTC","USD","2015-03-11 00:00:00+00:00",-657.3437843710,156.5096011695,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.869147+00:00",995.5843020706
40790,-37.3736839375,9235.0,"BTC","USD","2015-03-12 00:00:00+00:00",-641.8992273583,119.1359172320,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.874342+00:00",949.9964269235
40791,-27.3394711205,9236.0,"BTC","USD","2015-03-13 00:00:00+00:00",-704.5248406705,91.7964461115,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.880157+00:00",921.4851333526
40792,-17.3242878353,9237.0,"BTC","USD","2015-03-14 00:00:00+00:00",-761.5087632698,74.4721582762,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.885426+00:00",940.7305373865
40793,-37.5026581114,9238.0,"BTC","USD","2015-03-15 00:00:00+00:00",-801.7937939272,36.9695001648,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.891018+00:00",885.4959228548
40794,-23.1805884553,9239.0,"BTC","USD","2015-03-16 00:00:00+00:00",-811.6721040092,13.7889117094,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.896456+00:00",862.2015146734
40795,-22.2688398367,9240.0,"BTC","USD","2015-03-17 00:00:00+00:00",-868.5288586173,-8.4799281273,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.902040+00:00",795.1931391083
40796,-32.1335368027,9241.0,"BTC","USD","2015-03-18 00:00:00+00:00",-923.1768301048,-40.6134649300,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.907736+00:00",747.2009526899
40797,-20.8708749363,9242.0,"BTC","USD","2015-03-19 00:00:00+00:00",-942.4564022241,-61.4843398662,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.913452+00:00",861.0119625583
40798,-32.8889065330,9243.0,"BTC","USD","2015-03-20 00:00:00+00:00",-967.2151486968,-94.3732463993,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.919063+00:00",794.4545600049
40799,-34.4497212070,9244.0,"BTC","USD","2015-03-21 00:00:00+00:00",-936.7426121691,-128.8229676062,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.924131+00:00",708.9656791055
40800,-50.7320589053,9245.0,"BTC","USD","2015-03-22 00:00:00+00:00",-966.2402777376,-179.5550265116,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.931996+00:00",651.0950232752
40801,-21.5026115034,9246.0,"BTC","USD","2015-03-23 00:00:00+00:00",-1023.6415950738,-201.0576380149,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.937118+00:00",605.2880425598
40802,-3.5182613116,9247.0,"BTC","USD","2015-03-24 00:00:00+00:00",-1076.5646147716,-204.5758993265,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.942114+00:00",634.6980921209
40803,0.0099992566,9248.0,"BTC","USD","2015-03-25 00:00:00+00:00",-1076.8516808855,-204.5659000699,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.947346+00:00",661.9954144407
40804,21.0155365223,9249.0,"BTC","USD","2015-03-26 00:00:00+00:00",-1013.3555957137,-183.5503635476,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.952425+00:00",616.2556423343
40805,17.4704402995,9250.0,"BTC","USD","2015-03-27 00:00:00+00:00",-1066.6825977535,-166.0799232481,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.957999+00:00",657.8503867332
40806,22.4947606825,9251.0,"BTC","USD","2015-03-28 00:00:00+00:00",-963.2051620000,-143.5851625657,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.964331+00:00",633.0384832689
40807,6.2741691101,9252.0,"BTC","USD","2015-03-29 00:00:00+00:00",-890.9155750867,-137.3109934556,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.970021+00:00",704.7831396900
40808,25.0906921477,9253.0,"BTC","USD","2015-03-30 00:00:00+00:00",-958.7128485891,-112.2203013079,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.975237+00:00",720.6025308412
40809,24.4886137683,9254.0,"BTC","USD","2015-03-31 00:00:00+00:00",-977.6086057984,-87.7316875396,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.981112+00:00",776.3760109201
40810,10.0134134670,9255.0,"BTC","USD","2015-04-01 00:00:00+00:00",-884.6865892071,-77.7182740726,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.986617+00:00",780.8275179495
40811,22.4691284458,9256.0,"BTC","USD","2015-04-02 00:00:00+00:00",-918.9007154040,-55.2491456268,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.991864+00:00",860.3522207863
40812,21.3681208337,9257.0,"BTC","USD","2015-04-03 00:00:00+00:00",-918.6836071697,-33.8810247931,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:50.997206+00:00",834.1594629347
40813,32.5430698403,9258.0,"BTC","USD","2015-04-04 00:00:00+00:00",-815.7553156366,-1.3379549528,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:51.002831+00:00",892.0277651965
40814,16.3403447559,9259.0,"BTC","USD","2015-04-05 00:00:00+00:00",-789.2394076716,15.0023898031,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:51.009049+00:00",860.1300015475
40815,25.2898684603,9260.0,"BTC","USD","2015-04-06 00:00:00+00:00",-774.3454707285,40.2922582634,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:51.015381+00:00",889.0934471447
40816,10.5271610968,9261.0,"BTC","USD","2015-04-07 00:00:00+00:00",-799.1423690227,50.8194193602,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:51.020800+00:00",922.0584278730
40817,-12.4534680731,9262.0,"BTC","USD","2015-04-08 00:00:00+00:00",-760.1740686058,38.3659512871,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:51.026900+00:00",882.2285247268
40818,2.9235770889,9263.0,"BTC","USD","2015-04-09 00:00:00+00:00",-805.3069724225,41.2895283761,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:51.032294+00:00",916.4237547237
40819,13.4685324003,9264.0,"BTC","USD","2015-04-10 00:00:00+00:00",-734.5516543456,54.7580607763,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:51.038277+00:00",899.3088630556
40820,37.3383747495,9265.0,"BTC","USD","2015-04-11 00:00:00+00:00",-751.8584782055,92.0964355259,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:51.044441+00:00",912.3009930028
40821,29.6544116028,9266.0,"BTC","USD","2015-04-12 00:00:00+00:00",-725.2023715396,121.7508471286,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:51.049815+00:00",981.7996225660
40822,44.1465233701,9267.0,"BTC","USD","2015-04-13 00:00:00+00:00",-656.8923735558,165.8973704987,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:51.055495+00:00",1011.4581494362
40823,36.4274218610,9268.0,"BTC","USD","2015-04-14 00:00:00+00:00",-671.1523759240,202.3247923597,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:51.060959+00:00",1074.6063126406
40824,23.0060994786,9269.0,"BTC","USD","2015-04-15 00:00:00+00:00",-595.3573761116,225.3308918383,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:51.066216+00:00",1072.6779068525
40825,18.1316870912,9270.0,"BTC","USD","2015-04-16 00:00:00+00:00",-562.2562602098,243.4625789295,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:51.071548+00:00",1181.1699482724
40826,23.9630575273,9271.0,"BTC","USD","2015-04-17 00:00:00+00:00",-571.6677286985,267.4256364568,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:51.076967+00:00",1135.6511921776
40827,29.2160435964,9272.0,"BTC","USD","2015-04-18 00:00:00+00:00",-505.6040046706,296.6416800532,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:51.082435+00:00",1101.2494633796
40828,-4.1950814235,9273.0,"BTC","USD","2015-04-19 00:00:00+00:00",-520.4777182503,292.4465986297,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:51.087771+00:00",1148.7054632787
40829,-10.1109554099,9274.0,"BTC","USD","2015-04-20 00:00:00+00:00",-591.1253285549,282.3356432198,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:51.092839+00:00",1103.4153623546
40830,-23.6411126985,9275.0,"BTC","USD","2015-04-21 00:00:00+00:00",-565.9047789519,258.6945305214,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:51.099486+00:00",1181.1499943394
40831,-28.2533674339,9276.0,"BTC","USD","2015-04-22 00:00:00+00:00",-572.8078074887,230.4411630875,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:51.106396+00:00",1112.7211245410
40832,9.3797389509,9277.0,"BTC","USD","2015-04-23 00:00:00+00:00",-658.0422253715,239.8209020384,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:51.113355+00:00",1110.0176911199
40833,29.8177366197,9278.0,"BTC","USD","2015-04-24 00:00:00+00:00",-559.1200153234,269.6386386580,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:51.121867+00:00",1094.1063526334
40834,45.6307660146,9279.0,"BTC","USD","2015-04-25 00:00:00+00:00",-513.8012310170,315.2694046726,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:51.128646+00:00",1193.9634204566
40835,20.6080357342,9280.0,"BTC","USD","2015-04-26 00:00:00+00:00",-540.7878829312,335.8774404069,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:51.134537+00:00",1248.8557367823
40836,22.2561200811,9281.0,"BTC","USD","2015-04-27 00:00:00+00:00",-492.9209010798,358.1335604879,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:51.139471+00:00",1166.3714413542
40837,12.5148413383,9282.0,"BTC","USD","2015-04-28 00:00:00+00:00",-546.7958615896,370.6484018262,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:51.144870+00:00",1237.4189475112
40838,2.7770350676,9283.0,"BTC","USD","2015-04-29 00:00:00+00:00",-428.6866824166,373.4254368938,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:51.149672+00:00",1240.7736811581
40839,25.0389490892,9284.0,"BTC","USD","2015-04-30 00:00:00+00:00",-402.3831998552,398.4643859830,"CryptoCandle.period_close","1d",5,"2019-03-06 00:15:51.155077+00:00",1254.5517023349
