"date","btc_usd","buy_bitcoin","id","is_partial","period_interval","trend_ratio","update_timestamp"
"2014-06-03 00:00:00+00:00",29,51,28796,False,"1d",1.75862,"2019-03-06 00:02:08.391557+00:00"
"2014-06-04 00:00:00+00:00",24,45,28797,False,"1d",1.87500,"2019-03-06 00:02:08.394952+00:00"
"2014-06-05 00:00:00+00:00",10,50,28798,False,"1d",5.00000,"2019-03-06 00:02:08.398441+00:00"
"2014-06-06 00:00:00+00:00",16,55,28799,False,"1d",3.43750,"2019-03-06 00:02:08.402135+00:00"
"2014-06-07 00:00:00+00:00",22,45,28800,False,"1d",2.04545,"2019-03-06 00:02:08.405162+00:00"
"2014-06-08 00:00:00+00:00",26,52,28801,False,"1d",2.00000,"2019-03-06 00:02:08.408049+00:00"
"2014-06-09 00:00:00+00:00",30,44,28802,False,"1d",1.46667,"2019-03-06 00:02:08.411051+00:00"
"2014-06-10 00:00:00+00:00",18,39,28803,False,"1d",2.16667,"2019-03-06 00:02:08.414991+00:00"
"2014-06-11 00:00:00+00:00",29,57,28804,False,"1d",1.96552,"2019-03-06 00:02:08.418338+00:00"
"2014-06-12 00:00:00+00:00",23,58,28805,False,"1d",2.52174,"2019-03-06 00:02:08.422286+00:00"
"2014-06-13 00:00:00+00:00",34,54,28806,False,"1d",1.58824,"2019-03-06 00:02:08.426022+00:00"
"2014-06-14 00:00:00+00:00",31,57,28807,False,"1d",1.83871,"2019-03-06 00:02:08.429234+00:00"
"2014-06-15 00:00:00+00:00",29,42,28808,False,"1d",1.44828,"2019-03-06 00:02:08.432475+00:00"
"2014-06-16 00:00:00+00:00",36,55,28809,False,"1d",1.52778,"2019-03-06 00:02:08.436357+00:00"
"2014-06-17 00:00:00+00:00",15,46,28810,False,"1d",3.06667,"2019-03-06 00:02:08.439646+00:00"
"2014-06-18 00:00:00+00:00",21,37,28811,False,"1d",1.76190,"2019-03-06 00:02:08.443203+00:00"
"2014-06-19 00:00:00+00:00",32,34,28812,False,"1d",1.06250,"2019-03-06 00:02:08.447566+00:00"
"2014-06-20 00:00:00+00:00",22,46,28813,False,"1d",2.09091,"2019-03-06 00:02:08.451474+00:00"
"2014-06-21 00:00:00+00:00",17,37,28814,False,"1d",2.17647,"2019-03-06 00:02:08.455487+00:00"
"2014-06-22 00:00:00+00:00",13,36,28815,False,"1d",2.76923,"2019-03-06 00:02:08.459271+00:00"
"2014-06-23 00:00:00+00:00",26,40,28816,False,"1d",1.53846,"2019-03-06 00:02:08.463394+00:00"
"2014-06-24 00:00:00+00:00",26,48,28817,False,"1d",1.84615,"2019-03-06 00:02:08.467390+00:00"
"2014-06-25 00:00:00+00:00",16,26,28818,False,"1d",1.62500,"2019-03-06 00:02:08.471228+00:00"
"2014-06-26 00:00:00+00:00",16,42,28819,False,"1d",2.62500,"2019-03-06 00:02:08.475907+00:00"
"2014-06-27 00:00:00+00:00",19,33,28820,False,"1d",1.73684,"2019-03-06 00:02:08.480095+00:00"
"2014-06-28 00:00:00+00:00",19,34,28821,False,"1d",1.78947,"2019-03-06 00:02:08.483270+00:00"
"2014-06-29 00:00:00+00:00",28,40,28822,False,"1d",1.42857,"2019-03-06 00:02:08.485987+00:00"
"2014-06-30 00:00:00+00:00",31,35,28823,False,"1d",1.12903,"2019-03-06 00:02:08.489211+00:00"
"2014-07-01 00:00:00+00:00",23,42,28824,False,"1d",1.82609,"2019-03-06 00:02:08.492661+00:00"
"2014-07-02 00:00:00+00:00",27,28,28825,False,"1d",1.03704,"2019-03-06 00:02:08.495715+00:00"
"2014-07-03 00:00:00+00:00",18,36,28826,False,"1d",2.00000,"2019-03-06 00:02:08.498961+00:00"
"2014-07-04 00:00:00+00:00",25,40,28827,False,"1d",1.60000,"2019-03-06 00:02:08.502401+00:00"
"2014-07-05 00:00:00+00:00",21,26,28828,False,"1d",1.23810,"2019-03-06 00:02:08.507689+00:00"
"2014-07-06 00:00:00+00:00",17,55,28829,False,"1d",3.23529,"2019-03-06 00:02:08.511581+00:00"
"2014-07-07 00:00:00+00:00",22,52,28830,False,"1d",2.36364,"2019-03-06 00:02:08.515340+00:00"
"2014-07-08 00:00:00+00:00",17,41,28831,False,"1d",2.41176,"2019-03-06 00:02:08.518808+00:00"
"2014-07-09 00:00:00+00:00",18,40,28832,False,"1d",2.22222,"2019-03-06 00:02:08.522286+00:00"
"2014-07-10 00:00:00+00:00",14,42,28833,False,"1d",3.00000,"2019-03-06 00:02:08.525885+00:00"
"2014-07-11 00:00:00+00:00",24,38,28834,False,"1d",1.58333,"2019-03-06 00:02:08.529457+00:00"
"2014-07-12 00:00:00+00:00",21,33,28835,False,"1d",1.57143,"2019-03-06 00:02:08.533245+00:00"
"2014-07-13 00:00:00+00:00",23,33,28836,False,"1d",1.43478,"2019-03-06 00:02:08.536930+00:00"
"2014-07-14 00:00:00+00:00",19,35,28837,False,"1d",1.84211,"2019-03-06 00:02:08.540471+00:00"
"2014-07-15 00:00:00+00:00",62,36,28838,False,"1d",0.58065,"2019-03-06 00:02:08.544146+00:00"
"2014-07-16 00:00:00+00:00",95,48,28839,False,"1d",0.50526,"2019-03-06 00:02:08.547514+00:00"
"2014-07-17 00:00:00+00:00",89,32,28840,False,"1d",0.35955,"2019-03-06 00:02:08.550808+00:00"
"2014-07-18 00:00:00+00:00",77,46,28841,False,"1d",0.59740,"2019-03-06 00:02:08.553971+00:00"
"2014-07-19 00:00:00+00:00",58,43,28842,False,"1d",0.74138,"2019-03-06 00:02:08.556987+00:00"
"2014-07-20 00:00:00+00:00",34,62,28843,False,"1d",1.82353,"2019-03-06 00:02:08.560142+00:00"
"2014-07-21 00:00:00+00:00",67,28,28844,False,"1d",0.41791,"2019-03-06 00:02:08.563178+00:00"
"2014-07-22 00:00:00+00:00",63,59,28845,False,"1d",0.93651,"2019-03-06 00:02:08.566497+00:00"
"2014-07-23 00:00:00+00:00",50,34,28846,False,"1d",0.68000,"2019-03-06 00:02:08.569821+00:00"
"2014-07-24 00:00:00+00:00",62,46,28847,False,"1d",0.74194,"2019-03-06 00:02:08.573190+00:00"
"2014-07-25 00:00:00+00:00",59,39,28848,False,"1d",0.66102,"2019-03-06 00:02:08.576783+00:00"
"2014-07-26 00:00:00+00:00",71,30,28849,False,"1d",0.42254,"2019-03-06 00:02:08.580387+00:00"
"2014-07-27 00:00:00+00:00",58,43,28850,False,"1d",0.74138,"2019-03-06 00:02:08.584449+00:00"
"2014-07-28 00:00:00+00:00",73,59,28851,False,"1d",0.80822,"2019-03-06 00:02:08.588136+00:00"
"2014-07-29 00:00:00+00:00",62,48,28852,False,"1d",0.77419,"2019-03-06 00:02:08.591457+00:00"
"2014-07-30 00:00:00+00:00",74,48,28853,False,"1d",0.64865,"2019-03-06 00:02:08.595514+00:00"
"2014-07-31 00:00:00+00:00",50,43,28854,False,"1d",0.86000,"2019-03-06 00:02:08.599261+00:00"
"2014-08-01 00:00:00+00:00",50,31,28855,False,"1d",0.62000,"2019-03-06 00:02:08.602571+00:00"
"2014-08-02 00:00:00+00:00",51,32,28856,False,"1d",0.62745,"2019-03-06 00:02:08.606070+00:00"
"2014-08-03 00:00:00+00:00",53,36,28857,False,"1d",0.67925,"2019-03-06 00:02:08.609543+00:00"
"2014-08-04 00:00:00+00:00",62,36,28858,False,"1d",0.58065,"2019-03-06 00:02:08.612966+00:00"
"2014-08-05 00:00:00+00:00",59,58,28859,False,"1d",0.98305,"2019-03-06 00:02:08.616584+00:00"
"2014-08-06 00:00:00+00:00",90,48,28860,False,"1d",0.53333,"2019-03-06 00:02:08.620181+00:00"
"2014-08-07 00:00:00+00:00",74,71,28861,False,"1d",0.95946,"2019-03-06 00:02:08.623733+00:00"
"2014-08-08 00:00:00+00:00",60,30,28862,False,"1d",0.50000,"2019-03-06 00:02:08.627226+00:00"
"2014-08-09 00:00:00+00:00",49,55,28863,False,"1d",1.12245,"2019-03-06 00:02:08.630807+00:00"
"2014-08-10 00:00:00+00:00",69,42,28864,False,"1d",0.60870,"2019-03-06 00:02:08.634197+00:00"
"2014-08-11 00:00:00+00:00",80,33,28865,False,"1d",0.41250,"2019-03-06 00:02:08.637311+00:00"
"2014-08-12 00:00:00+00:00",72,45,28866,False,"1d",0.62500,"2019-03-06 00:02:08.640384+00:00"
"2014-08-13 00:00:00+00:00",67,35,28867,False,"1d",0.52239,"2019-03-06 00:02:08.643964+00:00"
"2014-08-14 00:00:00+00:00",80,34,28868,False,"1d",0.42500,"2019-03-06 00:02:08.647497+00:00"
"2014-08-15 00:00:00+00:00",87,44,28869,False,"1d",0.50575,"2019-03-06 00:02:08.650613+00:00"
"2014-08-16 00:00:00+00:00",73,50,28870,False,"1d",0.68493,"2019-03-06 00:02:08.653982+00:00"
"2014-08-17 00:00:00+00:00",90,37,28871,False,"1d",0.41111,"2019-03-06 00:02:08.657278+00:00"
"2014-08-18 00:00:00+00:00",87,56,28872,False,"1d",0.64368,"2019-03-06 00:02:08.660398+00:00"
"2014-08-19 00:00:00+00:00",72,36,28873,False,"1d",0.50000,"2019-03-06 00:02:08.663633+00:00"
"2014-08-20 00:00:00+00:00",87,40,28874,False,"1d",0.45977,"2019-03-06 00:02:08.667346+00:00"
"2014-08-21 00:00:00+00:00",96,47,28875,False,"1d",0.48958,"2019-03-06 00:02:08.670574+00:00"
"2014-08-22 00:00:00+00:00",76,38,28876,False,"1d",0.50000,"2019-03-06 00:02:08.673580+00:00"
"2014-08-23 00:00:00+00:00",45,47,28877,False,"1d",1.04444,"2019-03-06 00:02:08.679996+00:00"
"2014-08-24 00:00:00+00:00",67,41,28878,False,"1d",0.61194,"2019-03-06 00:02:08.683287+00:00"
"2014-08-25 00:00:00+00:00",62,29,28879,False,"1d",0.46774,"2019-03-06 00:02:08.687186+00:00"
"2014-08-26 00:00:00+00:00",56,44,28880,False,"1d",0.78571,"2019-03-06 00:02:08.691167+00:00"
"2014-08-27 00:00:00+00:00",57,32,28881,False,"1d",0.56140,"2019-03-06 00:02:08.695028+00:00"
"2014-08-28 00:00:00+00:00",63,48,28882,False,"1d",0.76190,"2019-03-06 00:02:08.698715+00:00"
"2014-08-29 00:00:00+00:00",66,41,28883,False,"1d",0.62121,"2019-03-06 00:02:08.702476+00:00"
"2014-08-30 00:00:00+00:00",49,35,28884,False,"1d",0.71429,"2019-03-06 00:02:08.706249+00:00"
"2014-08-31 00:00:00+00:00",60,46,28885,False,"1d",0.76667,"2019-03-06 00:02:08.710004+00:00"
"2014-09-01 00:00:00+00:00",75,39,28886,False,"1d",0.52000,"2019-03-06 00:02:08.713028+00:00"
"2014-09-02 00:00:00+00:00",84,41,28887,False,"1d",0.48810,"2019-03-06 00:02:08.716793+00:00"
"2014-09-03 00:00:00+00:00",53,39,28888,False,"1d",0.73585,"2019-03-06 00:02:08.720284+00:00"
"2014-09-04 00:00:00+00:00",63,37,28889,False,"1d",0.58730,"2019-03-06 00:02:08.724612+00:00"
"2014-09-05 00:00:00+00:00",37,49,28890,False,"1d",1.32432,"2019-03-06 00:02:08.728079+00:00"
"2014-09-06 00:00:00+00:00",72,50,28891,False,"1d",0.69444,"2019-03-06 00:02:08.731651+00:00"
"2014-09-07 00:00:00+00:00",77,31,28892,False,"1d",0.40260,"2019-03-06 00:02:08.736724+00:00"
"2014-09-08 00:00:00+00:00",64,36,28893,False,"1d",0.56250,"2019-03-06 00:02:08.740311+00:00"
"2014-09-09 00:00:00+00:00",71,50,28894,False,"1d",0.70423,"2019-03-06 00:02:08.743978+00:00"
"2014-09-10 00:00:00+00:00",66,42,28895,False,"1d",0.63636,"2019-03-06 00:02:08.747549+00:00"
"2014-09-11 00:00:00+00:00",58,36,28896,False,"1d",0.62069,"2019-03-06 00:02:08.750878+00:00"
"2014-09-12 00:00:00+00:00",57,57,28897,False,"1d",1.00000,"2019-03-06 00:02:08.754292+00:00"
"2014-09-13 00:00:00+00:00",75,42,28898,False,"1d",0.56000,"2019-03-06 00:02:08.757881+00:00"
"2014-09-14 00:00:00+00:00",60,45,28899,False,"1d",0.75000,"2019-03-06 00:02:08.761139+00:00"
"2014-09-15 00:00:00+00:00",67,46,28900,False,"1d",0.68657,"2019-03-06 00:02:08.764430+00:00"
"2014-09-16 00:00:00+00:00",67,29,28901,False,"1d",0.43284,"2019-03-06 00:02:08.767710+00:00"
"2014-09-17 00:00:00+00:00",64,46,28902,False,"1d",0.71875,"2019-03-06 00:02:08.770874+00:00"
"2014-09-18 00:00:00+00:00",81,38,28903,False,"1d",0.46914,"2019-03-06 00:02:08.774174+00:00"
"2014-09-19 00:00:00+00:00",100,33,28904,False,"1d",0.33000,"2019-03-06 00:02:08.777873+00:00"
"2014-09-20 00:00:00+00:00",71,37,28905,False,"1d",0.52113,"2019-03-06 00:02:08.781453+00:00"
"2014-09-21 00:00:00+00:00",52,46,28906,False,"1d",0.88462,"2019-03-06 00:02:08.784578+00:00"
"2014-09-22 00:00:00+00:00",65,34,28907,False,"1d",0.52308,"2019-03-06 00:02:08.788164+00:00"
"2014-09-23 00:00:00+00:00",76,44,28908,False,"1d",0.57895,"2019-03-06 00:02:08.791281+00:00"
"2014-09-24 00:00:00+00:00",69,59,28909,False,"1d",0.85507,"2019-03-06 00:02:08.794523+00:00"
"2014-09-25 00:00:00+00:00",91,46,28910,False,"1d",0.50549,"2019-03-06 00:02:08.798211+00:00"
"2014-09-26 00:00:00+00:00",76,17,28911,False,"1d",0.22368,"2019-03-06 00:02:08.801708+00:00"
"2013-10-02 00:00:00+00:00",6,8,28912,False,"1d",1.33333,"2019-03-06 00:02:10.383260+00:00"
"2013-10-03 00:00:00+00:00",4,8,28913,False,"1d",2.00000,"2019-03-06 00:02:10.386679+00:00"
"2013-10-04 00:00:00+00:00",4,5,28914,False,"1d",1.25000,"2019-03-06 00:02:10.389602+00:00"
"2013-10-05 00:00:00+00:00",1,9,28915,False,"1d",9.00000,"2019-03-06 00:02:10.392220+00:00"
"2013-10-06 00:00:00+00:00",1,4,28916,False,"1d",4.00000,"2019-03-06 00:02:10.394469+00:00"
"2013-10-07 00:00:00+00:00",1,3,28917,False,"1d",3.00000,"2019-03-06 00:02:10.396960+00:00"
"2013-10-08 00:00:00+00:00",2,4,28918,False,"1d",2.00000,"2019-03-06 00:02:10.399636+00:00"
"2013-10-09 00:00:00+00:00",2,6,28919,False,"1d",3.00000,"2019-03-06 00:02:10.402796+00:00"
"2013-10-10 00:00:00+00:00",1,6,28920,False,"1d",6.00000,"2019-03-06 00:02:10.405201+00:00"
"2013-10-11 00:00:00+00:00",2,5,28921,False,"1d",2.50000,"2019-03-06 00:02:10.407527+00:00"
"2013-10-12 00:00:00+00:00",2,3,28922,False,"1d",1.50000,"2019-03-06 00:02:10.411020+00:00"
"2013-10-13 00:00:00+00:00",3,4,28923,False,"1d",1.33333,"2019-03-06 00:02:10.413975+00:00"
"2013-10-14 00:00:00+00:00",1,6,28924,False,"1d",6.00000,"2019-03-06 00:02:10.416257+00:00"
"2013-10-15 00:00:00+00:00",1,6,28925,False,"1d",6.00000,"2019-03-06 00:02:10.420285+00:00"
"2013-10-16 00:00:00+00:00",3,4,28926,False,"1d",1.33333,"2019-03-06 00:02:10.424181+00:00"
"2013-10-17 00:00:00+00:00",4,5,28927,False,"1d",1.25000,"2019-03-06 00:02:10.427985+00:00"
"2013-10-18 00:00:00+00:00",3,6,28928,False,"1d",2.00000,"2019-03-06 00:02:10.431951+00:00"
"2013-10-19 00:00:00+00:00",3,5,28929,False,"1d",1.66667,"2019-03-06 00:02:10.435256+00:00"
"2013-10-20 00:00:00+00:00",1,4,28930,False,"1d",4.00000,"2019-03-06 00:02:10.437748+00:00"
"2013-10-21 00:00:00+00:00",4,3,28931,False,"1d",0.75000,"2019-03-06 00:02:10.440091+00:00"
"2013-10-22 00:00:00+00:00",2,5,28932,False,"1d",2.50000,"2019-03-06 00:02:10.444022+00:00"
"2013-10-23 00:00:00+00:00",2,7,28933,False,"1d",3.50000,"2019-03-06 00:02:10.447361+00:00"
"2013-10-24 00:00:00+00:00",1,7,28934,False,"1d",7.00000,"2019-03-06 00:02:10.450582+00:00"
"2013-10-25 00:00:00+00:00",1,7,28935,False,"1d",7.00000,"2019-03-06 00:02:10.453655+00:00"
"2013-10-26 00:00:00+00:00",1,7,28936,False,"1d",7.00000,"2019-03-06 00:02:10.457241+00:00"
"2013-10-27 00:00:00+00:00",1,6,28937,False,"1d",6.00000,"2019-03-06 00:02:10.459908+00:00"
"2013-10-28 00:00:00+00:00",2,8,28938,False,"1d",4.00000,"2019-03-06 00:02:10.463223+00:00"
"2013-10-29 00:00:00+00:00",5,22,28939,False,"1d",4.40000,"2019-03-06 00:02:10.466906+00:00"
"2013-10-30 00:00:00+00:00",3,18,28940,False,"1d",6.00000,"2019-03-06 00:02:10.474189+00:00"
"2013-10-31 00:00:00+00:00",2,27,28941,False,"1d",13.50000,"2019-03-06 00:02:10.478478+00:00"
"2013-11-01 00:00:00+00:00",1,13,28942,False,"1d",13.00000,"2019-03-06 00:02:10.482562+00:00"
"2013-11-02 00:00:00+00:00",5,11,28943,False,"1d",2.20000,"2019-03-06 00:02:10.486402+00:00"
"2013-11-03 00:00:00+00:00",4,13,28944,False,"1d",3.25000,"2019-03-06 00:02:10.489761+00:00"
"2013-11-04 00:00:00+00:00",4,12,28945,False,"1d",3.00000,"2019-03-06 00:02:10.493706+00:00"
"2013-11-05 00:00:00+00:00",7,13,28946,False,"1d",1.85714,"2019-03-06 00:02:10.497404+00:00"
"2013-11-06 00:00:00+00:00",3,21,28947,False,"1d",7.00000,"2019-03-06 00:02:10.501736+00:00"
"2013-11-07 00:00:00+00:00",6,25,28948,False,"1d",4.16667,"2019-03-06 00:02:10.505110+00:00"
"2013-11-08 00:00:00+00:00",4,23,28949,False,"1d",5.75000,"2019-03-06 00:02:10.508860+00:00"
"2013-11-09 00:00:00+00:00",13,19,28950,False,"1d",1.46154,"2019-03-06 00:02:10.512534+00:00"
"2013-11-10 00:00:00+00:00",11,16,28951,False,"1d",1.45455,"2019-03-06 00:02:10.515857+00:00"
"2013-11-11 00:00:00+00:00",10,19,28952,False,"1d",1.90000,"2019-03-06 00:02:10.520345+00:00"
"2013-11-12 00:00:00+00:00",9,15,28953,False,"1d",1.66667,"2019-03-06 00:02:10.523236+00:00"
"2013-11-13 00:00:00+00:00",6,18,28954,False,"1d",3.00000,"2019-03-06 00:02:10.526362+00:00"
"2013-11-14 00:00:00+00:00",4,15,28955,False,"1d",3.75000,"2019-03-06 00:02:10.528835+00:00"
"2013-11-15 00:00:00+00:00",9,22,28956,False,"1d",2.44444,"2019-03-06 00:02:10.531647+00:00"
"2013-11-16 00:00:00+00:00",7,21,28957,False,"1d",3.00000,"2019-03-06 00:02:10.534387+00:00"
"2013-11-17 00:00:00+00:00",6,23,28958,False,"1d",3.83333,"2019-03-06 00:02:10.537512+00:00"
"2013-11-18 00:00:00+00:00",13,46,28959,False,"1d",3.53846,"2019-03-06 00:02:10.542017+00:00"
"2013-11-19 00:00:00+00:00",23,68,28960,False,"1d",2.95652,"2019-03-06 00:02:10.544540+00:00"
"2013-11-20 00:00:00+00:00",13,32,28961,False,"1d",2.46154,"2019-03-06 00:02:10.546836+00:00"
"2013-11-21 00:00:00+00:00",10,32,28962,False,"1d",3.20000,"2019-03-06 00:02:10.549455+00:00"
"2013-11-22 00:00:00+00:00",12,41,28963,False,"1d",3.41667,"2019-03-06 00:02:10.552205+00:00"
"2013-11-23 00:00:00+00:00",11,30,28964,False,"1d",2.72727,"2019-03-06 00:02:10.555031+00:00"
"2013-11-24 00:00:00+00:00",10,24,28965,False,"1d",2.40000,"2019-03-06 00:02:10.558113+00:00"
"2013-11-25 00:00:00+00:00",14,24,28966,False,"1d",1.71429,"2019-03-06 00:02:10.561538+00:00"
"2013-11-26 00:00:00+00:00",8,31,28967,False,"1d",3.87500,"2019-03-06 00:02:10.565611+00:00"
"2013-11-27 00:00:00+00:00",16,52,28968,False,"1d",3.25000,"2019-03-06 00:02:10.570140+00:00"
"2013-11-28 00:00:00+00:00",20,100,28969,False,"1d",5.00000,"2019-03-06 00:02:10.572880+00:00"
"2013-11-29 00:00:00+00:00",14,59,28970,False,"1d",4.21429,"2019-03-06 00:02:10.576007+00:00"
"2013-11-30 00:00:00+00:00",15,56,28971,False,"1d",3.73333,"2019-03-06 00:02:10.579060+00:00"
"2013-12-01 00:00:00+00:00",14,45,28972,False,"1d",3.21429,"2019-03-06 00:02:10.582533+00:00"
"2013-12-02 00:00:00+00:00",8,38,28973,False,"1d",4.75000,"2019-03-06 00:02:10.587322+00:00"
"2013-12-03 00:00:00+00:00",12,37,28974,False,"1d",3.08333,"2019-03-06 00:02:10.591544+00:00"
"2013-12-04 00:00:00+00:00",9,36,28975,False,"1d",4.00000,"2019-03-06 00:02:10.595220+00:00"
"2013-12-05 00:00:00+00:00",16,41,28976,False,"1d",2.56250,"2019-03-06 00:02:10.600810+00:00"
"2013-12-06 00:00:00+00:00",18,46,28977,False,"1d",2.55556,"2019-03-06 00:02:10.608026+00:00"
"2013-12-07 00:00:00+00:00",12,48,28978,False,"1d",4.00000,"2019-03-06 00:02:10.613178+00:00"
"2013-12-08 00:00:00+00:00",6,28,28979,False,"1d",4.66667,"2019-03-06 00:02:10.618146+00:00"
"2013-12-09 00:00:00+00:00",9,25,28980,False,"1d",2.77778,"2019-03-06 00:02:10.621831+00:00"
"2013-12-10 00:00:00+00:00",8,32,28981,False,"1d",4.00000,"2019-03-06 00:02:10.625916+00:00"
"2013-12-11 00:00:00+00:00",8,25,28982,False,"1d",3.12500,"2019-03-06 00:02:10.629657+00:00"
"2013-12-12 00:00:00+00:00",9,17,28983,False,"1d",1.88889,"2019-03-06 00:02:10.632654+00:00"
"2013-12-13 00:00:00+00:00",11,25,28984,False,"1d",2.27273,"2019-03-06 00:02:10.636456+00:00"
"2013-12-14 00:00:00+00:00",7,15,28985,False,"1d",2.14286,"2019-03-06 00:02:10.639219+00:00"
"2013-12-15 00:00:00+00:00",9,25,28986,False,"1d",2.77778,"2019-03-06 00:02:10.642020+00:00"
"2013-12-16 00:00:00+00:00",7,23,28987,False,"1d",3.28571,"2019-03-06 00:02:10.646474+00:00"
"2013-12-17 00:00:00+00:00",9,30,28988,False,"1d",3.33333,"2019-03-06 00:02:10.652642+00:00"
"2013-12-18 00:00:00+00:00",16,39,28989,False,"1d",2.43750,"2019-03-06 00:02:10.655388+00:00"
"2013-12-19 00:00:00+00:00",18,33,28990,False,"1d",1.83333,"2019-03-06 00:02:10.658142+00:00"
"2013-12-20 00:00:00+00:00",11,26,28991,False,"1d",2.36364,"2019-03-06 00:02:10.660766+00:00"
"2013-12-21 00:00:00+00:00",16,19,28992,False,"1d",1.18750,"2019-03-06 00:02:10.663088+00:00"
"2013-12-22 00:00:00+00:00",14,19,28993,False,"1d",1.35714,"2019-03-06 00:02:10.666297+00:00"
"2013-12-23 00:00:00+00:00",11,10,28994,False,"1d",0.90909,"2019-03-06 00:02:10.668864+00:00"
"2013-12-24 00:00:00+00:00",13,19,28995,False,"1d",1.46154,"2019-03-06 00:02:10.671615+00:00"
"2013-12-25 00:00:00+00:00",10,5,28996,False,"1d",0.50000,"2019-03-06 00:02:10.674177+00:00"
"2013-12-26 00:00:00+00:00",7,14,28997,False,"1d",2.00000,"2019-03-06 00:02:10.677147+00:00"
"2013-12-27 00:00:00+00:00",7,21,28998,False,"1d",3.00000,"2019-03-06 00:02:10.680811+00:00"
"2013-12-28 00:00:00+00:00",11,18,28999,False,"1d",1.63636,"2019-03-06 00:02:10.686164+00:00"
"2013-12-29 00:00:00+00:00",7,12,29000,False,"1d",1.71429,"2019-03-06 00:02:10.691013+00:00"
"2013-12-30 00:00:00+00:00",9,19,29001,False,"1d",2.11111,"2019-03-06 00:02:10.694992+00:00"
"2013-12-31 00:00:00+00:00",9,14,29002,False,"1d",1.55556,"2019-03-06 00:02:10.698890+00:00"
"2014-01-01 00:00:00+00:00",6,14,29003,False,"1d",2.33333,"2019-03-06 00:02:10.704275+00:00"
"2014-01-02 00:00:00+00:00",6,18,29004,False,"1d",3.00000,"2019-03-06 00:02:10.707344+00:00"
"2014-01-03 00:00:00+00:00",4,15,29005,False,"1d",3.75000,"2019-03-06 00:02:10.710569+00:00"
"2014-01-04 00:00:00+00:00",8,18,29006,False,"1d",2.25000,"2019-03-06 00:02:10.713989+00:00"
"2014-01-05 00:00:00+00:00",15,14,29007,False,"1d",0.93333,"2019-03-06 00:02:10.716741+00:00"
"2014-01-06 00:00:00+00:00",8,16,29008,False,"1d",2.00000,"2019-03-06 00:02:10.719863+00:00"
"2014-01-07 00:00:00+00:00",12,24,29009,False,"1d",2.00000,"2019-03-06 00:02:10.723217+00:00"
"2014-01-08 00:00:00+00:00",7,18,29010,False,"1d",2.57143,"2019-03-06 00:02:10.726519+00:00"
"2014-01-09 00:00:00+00:00",9,16,29011,False,"1d",1.77778,"2019-03-06 00:02:10.731621+00:00"
"2014-01-10 00:00:00+00:00",11,24,29012,False,"1d",2.18182,"2019-03-06 00:02:10.736290+00:00"
"2014-01-11 00:00:00+00:00",7,14,29013,False,"1d",2.00000,"2019-03-06 00:02:10.739301+00:00"
"2014-01-12 00:00:00+00:00",5,17,29014,False,"1d",3.40000,"2019-03-06 00:02:10.742194+00:00"
"2014-01-13 00:00:00+00:00",7,11,29015,False,"1d",1.57143,"2019-03-06 00:02:10.744652+00:00"
"2014-01-14 00:00:00+00:00",6,19,29016,False,"1d",3.16667,"2019-03-06 00:02:10.748043+00:00"
"2014-01-15 00:00:00+00:00",3,21,29017,False,"1d",7.00000,"2019-03-06 00:02:10.750929+00:00"
"2014-01-16 00:00:00+00:00",11,19,29018,False,"1d",1.72727,"2019-03-06 00:02:10.753691+00:00"
"2014-01-17 00:00:00+00:00",8,14,29019,False,"1d",1.75000,"2019-03-06 00:02:10.756293+00:00"
"2014-01-18 00:00:00+00:00",8,17,29020,False,"1d",2.12500,"2019-03-06 00:02:10.758934+00:00"
"2014-01-19 00:00:00+00:00",8,19,29021,False,"1d",2.37500,"2019-03-06 00:02:10.761766+00:00"
"2014-01-20 00:00:00+00:00",7,18,29022,False,"1d",2.57143,"2019-03-06 00:02:10.764204+00:00"
"2014-01-21 00:00:00+00:00",17,16,29023,False,"1d",0.94118,"2019-03-06 00:02:10.767249+00:00"
"2014-01-22 00:00:00+00:00",9,20,29024,False,"1d",2.22222,"2019-03-06 00:02:10.772363+00:00"
"2014-01-23 00:00:00+00:00",9,23,29025,False,"1d",2.55556,"2019-03-06 00:02:10.775593+00:00"
"2014-01-24 00:00:00+00:00",13,21,29026,False,"1d",1.61538,"2019-03-06 00:02:10.779052+00:00"
"2014-01-25 00:00:00+00:00",9,15,29027,False,"1d",1.66667,"2019-03-06 00:02:10.782291+00:00"
"2014-01-26 00:00:00+00:00",3,19,29028,False,"1d",6.33333,"2019-03-06 00:02:10.785264+00:00"
"2014-01-27 00:00:00+00:00",4,17,29029,False,"1d",4.25000,"2019-03-06 00:02:10.788224+00:00"
"2014-01-28 00:00:00+00:00",8,22,29030,False,"1d",2.75000,"2019-03-06 00:02:10.791220+00:00"
"2014-01-29 00:00:00+00:00",10,16,29031,False,"1d",1.60000,"2019-03-06 00:02:10.794280+00:00"
"2014-01-30 00:00:00+00:00",5,16,29032,False,"1d",3.20000,"2019-03-06 00:02:10.796926+00:00"
"2014-01-31 00:00:00+00:00",8,23,29033,False,"1d",2.87500,"2019-03-06 00:02:10.799389+00:00"
"2014-02-01 00:00:00+00:00",7,11,29034,False,"1d",1.57143,"2019-03-06 00:02:10.802022+00:00"
"2014-02-02 00:00:00+00:00",5,15,29035,False,"1d",3.00000,"2019-03-06 00:02:10.804407+00:00"
