"id","crypto_traded","currency_quoted","data_source","period_close","period_high","period_interval","period_low","period_open","period_start_timestamp","period_volume","search_trend_id","update_timestamp"
10905,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3600.1140100000,3604.7877900000,"1h",3595.8749100000,3597.4530000000,"2019-02-12T23:00:00Z",10396514.0000000000,30422,"2019-03-06 00:00:04.928574+00:00"
10906,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3604.7870200000,3605.7055900000,"1h",3600.6924200000,3601.0164200000,"2019-02-13T00:00:00Z",10854706.0000000000,30087,"2019-03-06 00:00:04.936064+00:00"
10907,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3607.0588600000,3607.0588600000,"1h",3605.2063000000,3605.2063000000,"2019-02-13T01:00:00Z",8693843.0000000000,30088,"2019-03-06 00:00:04.944262+00:00"
10908,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3604.9573800000,3606.4145800000,"1h",3602.7941000000,3604.9801300000,"2019-02-13T02:00:00Z",8657065.0000000000,30089,"2019-03-06 00:00:04.953264+00:00"
10909,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3609.7546300000,3610.6392600000,"1h",3607.8992400000,3610.6392600000,"2019-02-13T03:00:00Z",11112457.0000000000,30090,"2019-03-06 00:00:04.962007+00:00"
10910,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3614.0000400000,3618.5593000000,"1h",3613.3445400000,3618.5593000000,"2019-02-13T04:00:00Z",8932679.0000000000,30091,"2019-03-06 00:00:04.970116+00:00"
10911,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3614.2655900000,3615.8940200000,"1h",3611.9586900000,3611.9953800000,"2019-02-13T05:00:00Z",11182690.0000000000,30092,"2019-03-06 00:00:04.977423+00:00"
10912,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3630.1009600000,3639.4128400000,"1h",3630.1009600000,3639.4128400000,"2019-02-13T06:00:00Z",32899914.0000000000,30093,"2019-03-06 00:00:04.984860+00:00"
10913,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3613.1009800000,3613.8129700000,"1h",3610.8643200000,3613.8129700000,"2019-02-13T07:00:00Z",12866584.0000000000,30094,"2019-03-06 00:00:04.992975+00:00"
10914,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3595.5116300000,3601.5485300000,"1h",3594.9378200000,3601.5194000000,"2019-02-13T08:00:00Z",11579507.0000000000,30095,"2019-03-06 00:00:05.000755+00:00"
10915,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3603.2158400000,3604.8169600000,"1h",3599.7929100000,3600.4517700000,"2019-02-13T09:00:00Z",12590848.0000000000,30096,"2019-03-06 00:00:05.008367+00:00"
10916,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3599.9137200000,3607.0188100000,"1h",3598.1656200000,3602.6138000000,"2019-02-13T10:00:00Z",13920868.0000000000,30097,"2019-03-06 00:00:05.015784+00:00"
10917,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3622.6884600000,3632.9491400000,"1h",3605.6804300000,3632.9491400000,"2019-02-13T11:00:00Z",32678454.0000000000,30098,"2019-03-06 00:00:05.024492+00:00"
10918,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3621.6963600000,3621.6963600000,"1h",3609.0731400000,3615.5134700000,"2019-02-13T12:00:00Z",19292391.0000000000,30099,"2019-03-06 00:00:05.032300+00:00"
10919,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3596.9169400000,3600.7762300000,"1h",3596.5817800000,3598.9117300000,"2019-02-13T13:00:00Z",13799512.0000000000,30100,"2019-03-06 00:00:05.040188+00:00"
10920,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3589.6183400000,3589.6183400000,"1h",3584.0647000000,3584.0647000000,"2019-02-13T14:00:00Z",11072692.0000000000,30101,"2019-03-06 00:00:05.049475+00:00"
10921,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3585.0300100000,3590.3462700000,"1h",3585.0300100000,3590.3462700000,"2019-02-13T15:00:00Z",18171635.0000000000,30102,"2019-03-06 00:00:05.057442+00:00"
10922,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3594.3473100000,3594.9709200000,"1h",3588.7065500000,3588.7065500000,"2019-02-13T16:00:00Z",11794527.0000000000,30103,"2019-03-06 00:00:05.066245+00:00"
10923,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3598.5623800000,3599.8731600000,"1h",3596.0662800000,3596.0662800000,"2019-02-13T17:00:00Z",9616265.0000000000,30104,"2019-03-06 00:00:05.075351+00:00"
10924,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3598.6442000000,3598.6442000000,"1h",3593.9451800000,3595.0201500000,"2019-02-13T18:00:00Z",9450442.0000000000,30105,"2019-03-06 00:00:05.083914+00:00"
10925,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3593.5634800000,3593.5634800000,"1h",3590.1056900000,3590.1056900000,"2019-02-13T19:00:00Z",30754782.0000000000,30106,"2019-03-06 00:00:05.092313+00:00"
10926,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3588.5599800000,3592.0591100000,"1h",3588.5599800000,3592.0591100000,"2019-02-13T20:00:00Z",28733047.0000000000,30107,"2019-03-06 00:00:05.102397+00:00"
10927,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3591.3414200000,3597.1009000000,"1h",3591.3414200000,3597.1009000000,"2019-02-13T21:00:00Z",26719220.0000000000,30108,"2019-03-06 00:00:05.111174+00:00"
10928,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3594.3491800000,3594.3491800000,"1h",3592.3117700000,3592.3117700000,"2019-02-13T22:00:00Z",20023684.0000000000,30109,"2019-03-06 00:00:05.119815+00:00"
10929,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3591.5407100000,3592.5349000000,"1h",3588.8840600000,3589.2444100000,"2019-02-13T23:00:00Z",9046580.0000000000,30110,"2019-03-06 00:00:05.128604+00:00"
10930,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3598.3690200000,3601.8863300000,"1h",3598.3690200000,3601.8863300000,"2019-02-14T00:00:00Z",13575298.0000000000,30111,"2019-03-06 00:00:05.137007+00:00"
10931,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3591.8218400000,3602.9766500000,"1h",3591.2393400000,3594.0825400000,"2019-02-14T01:00:00Z",12806255.0000000000,30112,"2019-03-06 00:00:05.147816+00:00"
10932,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3583.4931000000,3586.1075400000,"1h",3583.1003400000,3586.1075400000,"2019-02-14T02:00:00Z",10431199.0000000000,30113,"2019-03-06 00:00:05.155446+00:00"
10933,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3587.0577700000,3589.0347300000,"1h",3587.0577700000,3589.0347300000,"2019-02-14T03:00:00Z",7844740.0000000000,30114,"2019-03-06 00:00:05.163310+00:00"
10934,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3595.5039300000,3596.0900000000,"1h",3592.8777900000,3593.2686300000,"2019-02-14T04:00:00Z",13998616.0000000000,30115,"2019-03-06 00:00:05.170867+00:00"
10935,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3593.4078500000,3593.4078500000,"1h",3581.5443700000,3581.5443700000,"2019-02-14T05:00:00Z",13737405.0000000000,30116,"2019-03-06 00:00:05.178924+00:00"
10936,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3584.4518800000,3584.5700800000,"1h",3582.7265800000,3582.7265800000,"2019-02-14T06:00:00Z",7276260.0000000000,30117,"2019-03-06 00:00:05.187487+00:00"
10937,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3583.5007700000,3589.4097000000,"1h",3577.7898100000,3589.1803600000,"2019-02-14T07:00:00Z",14041041.0000000000,30118,"2019-03-06 00:00:05.194945+00:00"
10938,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3582.8365600000,3586.7054000000,"1h",3580.9351500000,3581.9922300000,"2019-02-14T08:00:00Z",11017151.0000000000,30119,"2019-03-06 00:00:05.202418+00:00"
10939,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3593.5476100000,3593.5476100000,"1h",3589.9868600000,3590.5087400000,"2019-02-14T09:00:00Z",9881162.0000000000,30120,"2019-03-06 00:00:05.211768+00:00"
10940,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3575.2200100000,3580.9295000000,"1h",3570.1959400000,3580.9295000000,"2019-02-14T10:00:00Z",13825083.0000000000,30121,"2019-03-06 00:00:05.220143+00:00"
10941,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3571.5304000000,3580.1321200000,"1h",3560.1418400000,3575.2401900000,"2019-02-14T11:00:00Z",21481022.0000000000,30122,"2019-03-06 00:00:05.227250+00:00"
10942,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3573.5788800000,3577.3676600000,"1h",3571.8326800000,3574.1345600000,"2019-02-14T12:00:00Z",12308567.0000000000,30123,"2019-03-06 00:00:05.234021+00:00"
10943,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3578.4933200000,3580.8256900000,"1h",3575.4550700000,3576.8337800000,"2019-02-14T13:00:00Z",10893777.0000000000,30124,"2019-03-06 00:00:05.241499+00:00"
10944,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3570.2861000000,3571.1125100000,"1h",3567.6089800000,3569.0356600000,"2019-02-14T14:00:00Z",9119983.0000000000,30125,"2019-03-06 00:00:05.248754+00:00"
10945,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3582.9650100000,3584.2724100000,"1h",3580.2920400000,3580.3362300000,"2019-02-14T15:00:00Z",12782794.0000000000,30126,"2019-03-06 00:00:05.256565+00:00"
10946,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3585.8458900000,3593.4943800000,"1h",3583.3438700000,3585.0093200000,"2019-02-14T16:00:00Z",13198161.0000000000,30127,"2019-03-06 00:00:05.264908+00:00"
10947,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3591.6441700000,3592.7676100000,"1h",3587.6812100000,3587.6812100000,"2019-02-14T17:00:00Z",9013333.0000000000,30128,"2019-03-06 00:00:05.273098+00:00"
10948,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3603.9586800000,3603.9586800000,"1h",3600.9231900000,3600.9231900000,"2019-02-14T18:00:00Z",9885062.0000000000,30129,"2019-03-06 00:00:05.280612+00:00"
10949,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3592.5182200000,3592.5182200000,"1h",3589.4247900000,3589.4247900000,"2019-02-14T19:00:00Z",26244799.0000000000,30130,"2019-03-06 00:00:05.288274+00:00"
10950,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3588.8719100000,3588.8719100000,"1h",3588.6735800000,3588.6735800000,"2019-02-14T20:00:00Z",28172408.0000000000,30131,"2019-03-06 00:00:05.295875+00:00"
10951,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3607.8284400000,3611.6307700000,"1h",3607.8284400000,3611.6307700000,"2019-02-14T21:00:00Z",36400072.0000000000,30132,"2019-03-06 00:00:05.303607+00:00"
10952,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3582.5581700000,3582.5581700000,"1h",3579.6511200000,3579.6511200000,"2019-02-14T22:00:00Z",19924507.0000000000,30133,"2019-03-06 00:00:05.311410+00:00"
10953,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3572.0748100000,3572.0748100000,"1h",3570.6675200000,3570.6675200000,"2019-02-14T23:00:00Z",7746590.0000000000,30134,"2019-03-06 00:00:05.318784+00:00"
10954,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3574.3163500000,3577.8144600000,"1h",3570.4042700000,3571.5981000000,"2019-02-15T00:00:00Z",9207094.0000000000,30135,"2019-03-06 00:00:05.327593+00:00"
10955,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3574.6044700000,3575.1828100000,"1h",3571.2170300000,3572.5420300000,"2019-02-15T01:00:00Z",8117777.0000000000,30136,"2019-03-06 00:00:05.335173+00:00"
10956,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3572.8416300000,3572.9056900000,"1h",3569.3913200000,3571.9924300000,"2019-02-15T02:00:00Z",7806209.0000000000,30137,"2019-03-06 00:00:05.342850+00:00"
10957,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3580.8265600000,3583.7156300000,"1h",3578.3314900000,3578.3314900000,"2019-02-15T03:00:00Z",12171125.0000000000,30138,"2019-03-06 00:00:05.352899+00:00"
10958,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3605.3956200000,3609.4742100000,"1h",3604.3162700000,3605.2583100000,"2019-02-15T04:00:00Z",17630187.0000000000,30139,"2019-03-06 00:00:05.361145+00:00"
10959,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3597.9833300000,3600.1898000000,"1h",3597.3391300000,3600.0151500000,"2019-02-15T05:00:00Z",11042423.0000000000,30140,"2019-03-06 00:00:05.367633+00:00"
10960,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3595.3873500000,3596.8751000000,"1h",3595.0410800000,3596.8751000000,"2019-02-15T06:00:00Z",11890722.0000000000,30141,"2019-03-06 00:00:05.376593+00:00"
10961,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3597.5533700000,3597.5533700000,"1h",3592.4062300000,3592.4062300000,"2019-02-15T07:00:00Z",11790389.0000000000,30142,"2019-03-06 00:00:05.385282+00:00"
10962,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3586.4382300000,3588.9593400000,"1h",3586.4382300000,3588.9593400000,"2019-02-15T08:00:00Z",12591500.0000000000,30143,"2019-03-06 00:00:05.393736+00:00"
10963,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3611.3115600000,3615.1082100000,"1h",3609.3842000000,3615.1082100000,"2019-02-15T09:00:00Z",12332719.0000000000,30144,"2019-03-06 00:00:05.401558+00:00"
10964,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3589.5027900000,3589.9565200000,"1h",3582.0766600000,3583.1102200000,"2019-02-15T10:00:00Z",10038863.0000000000,30145,"2019-03-06 00:00:05.408805+00:00"
10965,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3585.7997800000,3600.9203900000,"1h",3583.5599200000,3589.4968600000,"2019-02-15T11:00:00Z",16282696.0000000000,30146,"2019-03-06 00:00:05.417222+00:00"
10966,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3593.5106300000,3593.5106300000,"1h",3584.5476500000,3586.3622700000,"2019-02-15T12:00:00Z",9566534.0000000000,30147,"2019-03-06 00:00:05.425825+00:00"
10967,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3599.2679700000,3600.6255200000,"1h",3592.7012600000,3596.4952300000,"2019-02-15T13:00:00Z",12116635.0000000000,30148,"2019-03-06 00:00:05.433834+00:00"
10968,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3576.0138900000,3624.5081700000,"1h",3571.1062400000,3600.2692100000,"2019-02-15T14:00:00Z",45264217.0000000000,30149,"2019-03-06 00:00:05.441871+00:00"
10969,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3574.9493900000,3579.9315500000,"1h",3569.6508300000,3575.2828600000,"2019-02-15T15:00:00Z",19796888.0000000000,30150,"2019-03-06 00:00:05.449212+00:00"
10970,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3580.7016400000,3581.0593300000,"1h",3576.0721300000,3576.0721300000,"2019-02-15T16:00:00Z",10559140.0000000000,30151,"2019-03-06 00:00:05.458465+00:00"
10971,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3572.2594600000,3577.7777500000,"1h",3568.1696800000,3568.1696800000,"2019-02-15T17:00:00Z",12017801.0000000000,30152,"2019-03-06 00:00:05.466213+00:00"
10972,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3579.9494500000,3580.8952200000,"1h",3578.1997100000,3578.7826600000,"2019-02-15T18:00:00Z",7700221.0000000000,30153,"2019-03-06 00:00:05.474425+00:00"
10973,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3585.2988000000,3585.2988000000,"1h",3584.9616800000,3584.9616800000,"2019-02-15T19:00:00Z",21301419.0000000000,30154,"2019-03-06 00:00:05.481659+00:00"
10974,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3596.3648200000,3596.3648200000,"1h",3593.8194100000,3593.8194100000,"2019-02-15T20:00:00Z",27596934.0000000000,30155,"2019-03-06 00:00:05.489167+00:00"
10975,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3590.2976700000,3596.4513900000,"1h",3590.2976700000,3596.4513900000,"2019-02-15T21:00:00Z",25754055.0000000000,30156,"2019-03-06 00:00:05.496136+00:00"
10976,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3602.4640200000,3602.4640200000,"1h",3600.0568700000,3600.0568700000,"2019-02-15T22:00:00Z",24177742.0000000000,30157,"2019-03-06 00:00:05.504273+00:00"
10977,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3580.2667700000,3580.7189500000,"1h",3578.8222800000,3580.1488400000,"2019-02-15T23:00:00Z",7121528.0000000000,30158,"2019-03-06 00:00:05.512252+00:00"
10978,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3622.9053900000,3622.9053900000,"1h",3612.1228500000,3614.8999400000,"2019-02-16T00:00:00Z",18364535.0000000000,30159,"2019-03-06 00:00:05.519180+00:00"
10979,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3586.0942800000,3589.4935600000,"1h",3585.1814200000,3585.4578900000,"2019-02-16T01:00:00Z",9840455.0000000000,30160,"2019-03-06 00:00:05.526463+00:00"
10980,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3586.4304100000,3586.9425800000,"1h",3580.6627100000,3583.0459100000,"2019-02-16T02:00:00Z",8443096.0000000000,30161,"2019-03-06 00:00:05.534310+00:00"
10981,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3599.0951700000,3599.0951700000,"1h",3592.1441500000,3592.1441500000,"2019-02-16T03:00:00Z",11885896.0000000000,30162,"2019-03-06 00:00:05.583046+00:00"
10982,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3598.7460800000,3608.1065300000,"1h",3598.7460800000,3602.1150600000,"2019-02-16T04:00:00Z",12457436.0000000000,30163,"2019-03-06 00:00:05.592500+00:00"
10983,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3597.8295100000,3601.8782700000,"1h",3596.6677900000,3598.6940600000,"2019-02-16T05:00:00Z",7819337.0000000000,30164,"2019-03-06 00:00:05.600393+00:00"
10984,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3601.8469600000,3605.6866900000,"1h",3600.2975900000,3604.9009700000,"2019-02-16T06:00:00Z",7126645.0000000000,30165,"2019-03-06 00:00:05.609631+00:00"
10985,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3604.1154400000,3606.4213700000,"1h",3602.3950400000,3603.0349600000,"2019-02-16T07:00:00Z",7960592.0000000000,30166,"2019-03-06 00:00:05.618472+00:00"
10986,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3601.1983300000,3603.1941300000,"1h",3598.7835200000,3598.7835200000,"2019-02-16T08:00:00Z",8771110.0000000000,30167,"2019-03-06 00:00:05.627040+00:00"
10987,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3604.1846700000,3604.3350100000,"1h",3601.8912500000,3602.2400300000,"2019-02-16T09:00:00Z",7092802.0000000000,30168,"2019-03-06 00:00:05.635388+00:00"
10988,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3592.5388800000,3593.6718700000,"1h",3592.3236300000,3593.6718700000,"2019-02-16T10:00:00Z",8898206.0000000000,30169,"2019-03-06 00:00:05.642967+00:00"
10989,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3591.8010700000,3592.5977400000,"1h",3589.1428800000,3589.1428800000,"2019-02-16T11:00:00Z",7595240.0000000000,30170,"2019-03-06 00:00:05.651672+00:00"
10990,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3598.3891000000,3611.3522500000,"1h",3590.6643700000,3602.5525300000,"2019-02-16T12:00:00Z",17061255.0000000000,30171,"2019-03-06 00:00:05.661771+00:00"
10991,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3613.9609400000,3617.4069900000,"1h",3604.2338900000,3604.2338900000,"2019-02-16T13:00:00Z",13627075.0000000000,30172,"2019-03-06 00:00:05.668976+00:00"
10992,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3623.7338200000,3632.6103400000,"1h",3619.5633900000,3623.0014500000,"2019-02-16T14:00:00Z",13023969.0000000000,30173,"2019-03-06 00:00:05.702852+00:00"
10993,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3617.1292200000,3621.2445800000,"1h",3613.8982000000,3618.7159400000,"2019-02-16T15:00:00Z",9083699.0000000000,30174,"2019-03-06 00:00:05.714611+00:00"
10994,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3628.1712400000,3629.5665700000,"1h",3623.8625600000,3629.5665700000,"2019-02-16T16:00:00Z",14140736.0000000000,30175,"2019-03-06 00:00:05.725144+00:00"
10995,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3605.2388300000,3605.8060400000,"1h",3603.5710700000,3605.7651300000,"2019-02-16T17:00:00Z",7423535.0000000000,30176,"2019-03-06 00:00:05.733869+00:00"
10996,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3599.4432700000,3599.6698300000,"1h",3598.6495500000,3598.8308200000,"2019-02-16T18:00:00Z",5376468.0000000000,30177,"2019-03-06 00:00:05.741994+00:00"
10997,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3630.6509600000,3632.6547000000,"1h",3630.6509600000,3632.6547000000,"2019-02-16T19:00:00Z",29177449.0000000000,30178,"2019-03-06 00:00:05.749347+00:00"
10998,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3620.2083900000,3632.8862100000,"1h",3620.2083900000,3632.8862100000,"2019-02-16T20:00:00Z",27302312.0000000000,30179,"2019-03-06 00:00:05.758230+00:00"
10999,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3625.0192000000,3625.0192000000,"1h",3622.0703900000,3622.0703900000,"2019-02-16T21:00:00Z",27975472.0000000000,30180,"2019-03-06 00:00:05.766111+00:00"
11000,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3607.4790700000,3609.2229900000,"1h",3607.4790700000,3609.2229900000,"2019-02-16T22:00:00Z",6195684.0000000000,30181,"2019-03-06 00:00:05.775128+00:00"
11001,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3624.5862600000,3634.2185100000,"1h",3617.6217600000,3634.2185100000,"2019-02-16T23:00:00Z",16102001.0000000000,30182,"2019-03-06 00:00:05.782913+00:00"
11002,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3603.3094300000,3607.7336200000,"1h",3595.7187700000,3601.7036100000,"2019-02-17T00:00:00Z",13578345.0000000000,30183,"2019-03-06 00:00:05.791118+00:00"
11003,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3597.4844900000,3597.4844900000,"1h",3589.5377500000,3593.6420600000,"2019-02-17T01:00:00Z",10152342.0000000000,30184,"2019-03-06 00:00:05.798271+00:00"
11004,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3594.7867600000,3596.6963200000,"1h",3593.0912100000,3596.0045400000,"2019-02-17T02:00:00Z",6687306.0000000000,30185,"2019-03-06 00:00:05.805619+00:00"
11005,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3594.0549000000,3595.4070600000,"1h",3593.6647300000,3593.9478100000,"2019-02-17T03:00:00Z",5967063.0000000000,30186,"2019-03-06 00:00:05.812776+00:00"
11006,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3632.7540200000,3635.5574700000,"1h",3622.4970200000,3623.7718800000,"2019-02-17T04:00:00Z",10800902.0000000000,30187,"2019-03-06 00:00:05.820530+00:00"
11007,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3613.5987800000,3613.5987800000,"1h",3610.5180800000,3613.2903000000,"2019-02-17T05:00:00Z",7303529.0000000000,30188,"2019-03-06 00:00:05.827833+00:00"
11008,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3610.5637300000,3613.5163000000,"1h",3607.8891700000,3613.5163000000,"2019-02-17T06:00:00Z",8787472.0000000000,30189,"2019-03-06 00:00:05.835411+00:00"
11009,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3608.6550300000,3609.4223600000,"1h",3608.6550300000,3609.4223600000,"2019-02-17T07:00:00Z",6757740.0000000000,30190,"2019-03-06 00:00:05.844212+00:00"
11010,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3619.7584200000,3623.4970200000,"1h",3619.7584200000,3623.4970200000,"2019-02-17T08:00:00Z",8530650.0000000000,30191,"2019-03-06 00:00:05.852410+00:00"
11011,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3617.3916400000,3618.9464600000,"1h",3617.3916400000,3618.9464600000,"2019-02-17T09:00:00Z",8036400.0000000000,30192,"2019-03-06 00:00:05.859260+00:00"
11012,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3633.9769600000,3665.9645000000,"1h",3633.9769600000,3663.0812200000,"2019-02-17T10:00:00Z",87595564.0000000000,30193,"2019-03-06 00:00:05.867742+00:00"
11013,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3614.1702900000,3623.5702800000,"1h",3614.1702900000,3623.5702800000,"2019-02-17T11:00:00Z",18045953.0000000000,30194,"2019-03-06 00:00:05.876554+00:00"
11014,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3593.6775500000,3593.6775500000,"1h",3591.3520400000,3592.1097200000,"2019-02-17T12:00:00Z",20499854.0000000000,30195,"2019-03-06 00:00:05.884115+00:00"
11015,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3587.6724200000,3589.2849300000,"1h",3584.7018200000,3589.2849300000,"2019-02-17T13:00:00Z",15015980.0000000000,30196,"2019-03-06 00:00:05.891440+00:00"
11016,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3602.0761700000,3603.1896600000,"1h",3602.0761700000,3603.1896600000,"2019-02-17T14:00:00Z",13177146.0000000000,30197,"2019-03-06 00:00:05.900656+00:00"
11017,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3590.4168300000,3590.4168300000,"1h",3589.1323100000,3589.1323100000,"2019-02-17T15:00:00Z",11229233.0000000000,30198,"2019-03-06 00:00:05.909300+00:00"
11018,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3606.0914400000,3613.1609900000,"1h",3606.0914400000,3613.1609900000,"2019-02-17T16:00:00Z",16088684.0000000000,30199,"2019-03-06 00:00:05.916473+00:00"
11019,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3607.4615400000,3617.9347300000,"1h",3607.4615400000,3617.9347300000,"2019-02-17T17:00:00Z",10732694.0000000000,30200,"2019-03-06 00:00:05.926229+00:00"
11020,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3614.7615600000,3615.1896400000,"1h",3613.7960000000,3615.1896400000,"2019-02-17T18:00:00Z",14612013.0000000000,30201,"2019-03-06 00:00:05.934495+00:00"
11021,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3599.7921200000,3626.4924900000,"1h",3599.7921200000,3626.4924900000,"2019-02-17T19:00:00Z",33119823.0000000000,30202,"2019-03-06 00:00:05.942674+00:00"
11022,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3610.7885900000,3623.7586100000,"1h",3610.7885900000,3623.7586100000,"2019-02-17T20:00:00Z",28909608.0000000000,30203,"2019-03-06 00:00:05.950347+00:00"
11023,"BTC","USD","Nomics https://api.nomics.com/v1/candles",3620.4271700000,3636.6636900000,"1h",3620.4271700000,3636.6636900000,"2019-02-17T21:00:00Z",47087308.0000000000,30204,"2019-03-06 00:00:05.959463+00:00"
